"ID","Cluster"
"231969","2"
"198946","2"
"160034","2"
"235042","2"
"107298","1"
"196899","3"
"221219","4"
"54051","3"
"210212","2"
"198949","2"
"202789","1"
"186405","3"
"190502","2"
"193062","2"
"202024","2"
"173608","3"
"179752","3"
"223017","2"
"202282","2"
"155946","2"
"228650","3"
"202539","3"
"174379","3"
"202541","3"
"212269","2"
"230189","2"
"229167","3"
"176687","2"
"217648","3"
"160048","2"
"198193","3"
"204338","4"
"140082","1"
"234035","2"
"182579","2"
"159028","4"
"160052","2"
"171828","3"
"230197","2"
"200758","4"
"137782","2"
"165174","2"
"171830","4"
"177974","2"
"183606","4"
"207928","3"
"230457","2"
"198202","4"
"160058","4"
"173370","2"
"178746","2"
"199739","2"
"209723","2"
"14907","1"
"216380","2"
"212541","2"
"225341","4"
"234045","3"
"224574","2"
"190782","2"
"206655","3"
"215871","3"
"230463","3"
"180287","3"
"184895","3"
"192575","2"
"209984","2"
"201025","2"
"230465","3"
"226370","2"
"216643","2"
"204612","2"
"188484","3"
"200773","2"
"230469","3"
"202054","4"
"211014","2"
"154950","2"
"192838","2"
"206407","2"
"207431","4"
"190024","3"
"205897","2"
"210761","2"
"226377","3"
"224075","2"
"162123","4"
"230475","3"
"192587","2"
"152908","2"
"25420","3"
"225356","3"
"208461","2"
"220493","2"
"206414","4"
"214606","2"
"186190","2"
"218191","4"
"206160","3"
"219728","3"
"230224","4"
"49488","2"
"160593","2"
"52306","2"
"210259","3"
"230227","2"
"139860","2"
"220245","2"
"230229","2"
"199254","3"
"185174","2"
"192087","2"
"194135","3"
"221016","2"
"205401","3"
"201818","3"
"223066","3"
"163418","4"
"175962","4"
"179546","3"
"206427","2"
"215644","3"
"219740","3"
"220253","3"
"183389","3"
"214622","2"
"179551","3"
"208224","2"
"204385","3"
"205409","1"
"223329","2"
"184417","2"
"230498","3"
"2147","1"
"210787","4"
"212067","1"
"221283","3"
"176483","4"
"205670","3"
"160103","2"
"239207","3"
"198760","2"
"190824","2"
"193897","3"
"194665","4"
"202858","3"
"192362","3"
"216939","1"
"230251","2"
"230507","3"
"190059","2"
"203884","4"
"160108","3"
"230252","2"
"203629","2"
"219758","2"
"160110","3"
"142959","1"
"210031","3"
"221551","2"
"164464","3"
"186992","2"
"190577","3"
"196978","3"
"160114","3"
"235634","2"
"209523","3"
"163699","2"
